task,folder,explained_model_backbone,eval_tokens,eval_metric,metric_result
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_decompX_1712065547_metric_EVAL_LOG_ODDS,BERT,ALL_TOKENS,EVAL_LOG_ODDS,-2.318486474303674
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_decompX_1712065547_metric_EVAL_LOG_ODDS,BERT,NO_CLS,EVAL_LOG_ODDS,-2.340916156820691
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_decompX_1712065547_metric_EVAL_LOG_ODDS,BERT,NO_SPECIAL_TOKENS,EVAL_LOG_ODDS,-2.3580023745522776
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_decompX_1712065547_metric_SUFFICIENCY,BERT,ALL_TOKENS,SUFFICIENCY,0.47833551524579526
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_decompX_1712065547_metric_SUFFICIENCY,BERT,NO_CLS,SUFFICIENCY,0.4852788728773594
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_decompX_1712065547_metric_SUFFICIENCY,BERT,NO_SPECIAL_TOKENS,SUFFICIENCY,0.5528916349560022
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_deep_lift_1712039049_metric_AOPC_COMPREHENSIVENESS,BERT,ALL_TOKENS,AOPC_COMPREHENSIVENESS,0.16406196804841358
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_deep_lift_1712039049_metric_AOPC_COMPREHENSIVENESS,BERT,NO_CLS,AOPC_COMPREHENSIVENESS,0.15628743419796226
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_deep_lift_1712039049_metric_AOPC_COMPREHENSIVENESS,BERT,NO_SPECIAL_TOKENS,AOPC_COMPREHENSIVENESS,0.14227892464399336
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_deep_lift_1712039049_metric_AOPC_SUFFICIENCY,BERT,ALL_TOKENS,AOPC_SUFFICIENCY,0.33674067944288255
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_deep_lift_1712039049_metric_AOPC_SUFFICIENCY,BERT,NO_CLS,AOPC_SUFFICIENCY,0.3303935849815607
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_deep_lift_1712039049_metric_AOPC_SUFFICIENCY,BERT,NO_SPECIAL_TOKENS,AOPC_SUFFICIENCY,0.3290697504455844
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_deep_lift_1712039049_metric_COMPREHENSIVENESS,BERT,ALL_TOKENS,COMPREHENSIVENESS,0.27264872850477695
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_deep_lift_1712039049_metric_COMPREHENSIVENESS,BERT,NO_CLS,COMPREHENSIVENESS,0.26712490126490596
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_deep_lift_1712039049_metric_COMPREHENSIVENESS,BERT,NO_SPECIAL_TOKENS,COMPREHENSIVENESS,0.25716417624056337
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_deep_lift_1712039049_metric_EVAL_LOG_ODDS,BERT,ALL_TOKENS,EVAL_LOG_ODDS,-1.3006979534313432
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_deep_lift_1712039049_metric_EVAL_LOG_ODDS,BERT,NO_CLS,EVAL_LOG_ODDS,-1.268178636249737
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_deep_lift_1712039049_metric_EVAL_LOG_ODDS,BERT,NO_SPECIAL_TOKENS,EVAL_LOG_ODDS,-1.2199627844211645
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_deep_lift_1712039049_metric_SUFFICIENCY,BERT,ALL_TOKENS,SUFFICIENCY,0.6107553771585226
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_deep_lift_1712039049_metric_SUFFICIENCY,BERT,NO_CLS,SUFFICIENCY,0.6107980083078146
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_deep_lift_1712039049_metric_SUFFICIENCY,BERT,NO_SPECIAL_TOKENS,SUFFICIENCY,0.6022551968097687
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_glob_enc_1712075173_metric_AOPC_COMPREHENSIVENESS,BERT,ALL_TOKENS,AOPC_COMPREHENSIVENESS,0.00565520031750202
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_glob_enc_1712075173_metric_AOPC_COMPREHENSIVENESS,BERT,NO_CLS,AOPC_COMPREHENSIVENESS,0.004959611455599466
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_glob_enc_1712075173_metric_AOPC_COMPREHENSIVENESS,BERT,NO_SPECIAL_TOKENS,AOPC_COMPREHENSIVENESS,0.0039994562690456705
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_glob_enc_1712075173_metric_AOPC_SUFFICIENCY,BERT,ALL_TOKENS,AOPC_SUFFICIENCY,0.378764753219982
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_glob_enc_1712075173_metric_AOPC_SUFFICIENCY,BERT,NO_CLS,AOPC_SUFFICIENCY,0.37032371325045826
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_glob_enc_1712075173_metric_AOPC_SUFFICIENCY,BERT,NO_SPECIAL_TOKENS,AOPC_SUFFICIENCY,0.361429349993666
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_glob_enc_1712075173_metric_COMPREHENSIVENESS,BERT,ALL_TOKENS,COMPREHENSIVENESS,0.00563967250287533
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_glob_enc_1712075173_metric_COMPREHENSIVENESS,BERT,NO_CLS,COMPREHENSIVENESS,0.005183084070682528
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_glob_enc_1712075173_metric_COMPREHENSIVENESS,BERT,NO_SPECIAL_TOKENS,COMPREHENSIVENESS,0.005331613942980768
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_glob_enc_1712075173_metric_EVAL_LOG_ODDS,BERT,ALL_TOKENS,EVAL_LOG_ODDS,-0.04853631271104675
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_glob_enc_1712075173_metric_EVAL_LOG_ODDS,BERT,NO_CLS,EVAL_LOG_ODDS,-0.04483674172495373
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_glob_enc_1712075173_metric_EVAL_LOG_ODDS,BERT,NO_SPECIAL_TOKENS,EVAL_LOG_ODDS,-0.04462547801315665
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_glob_enc_1712075173_metric_SUFFICIENCY,BERT,ALL_TOKENS,SUFFICIENCY,0.6679810877144337
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_glob_enc_1712075173_metric_SUFFICIENCY,BERT,NO_CLS,SUFFICIENCY,0.6696804448515177
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_glob_enc_1712075173_metric_SUFFICIENCY,BERT,NO_SPECIAL_TOKENS,SUFFICIENCY,0.6591099749058486
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_glob_enc_dim_0_1712079305_metric_AOPC_COMPREHENSIVENESS,BERT,ALL_TOKENS,AOPC_COMPREHENSIVENESS,0.3116964306955536
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_glob_enc_dim_0_1712079305_metric_AOPC_COMPREHENSIVENESS,BERT,NO_CLS,AOPC_COMPREHENSIVENESS,0.30670759585499763
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_glob_enc_dim_0_1712079305_metric_AOPC_COMPREHENSIVENESS,BERT,NO_SPECIAL_TOKENS,AOPC_COMPREHENSIVENESS,0.2973639736448725
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_glob_enc_dim_0_1712079305_metric_AOPC_SUFFICIENCY,BERT,ALL_TOKENS,AOPC_SUFFICIENCY,0.2876055273413658
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_glob_enc_dim_0_1712079305_metric_AOPC_SUFFICIENCY,BERT,NO_CLS,AOPC_SUFFICIENCY,0.3131391964033246
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_glob_enc_dim_0_1712079305_metric_AOPC_SUFFICIENCY,BERT,NO_SPECIAL_TOKENS,AOPC_SUFFICIENCY,0.31291377666344244
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_glob_enc_dim_0_1712079305_metric_COMPREHENSIVENESS,BERT,ALL_TOKENS,COMPREHENSIVENESS,0.5661116840839386
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_glob_enc_dim_0_1712079305_metric_COMPREHENSIVENESS,BERT,NO_CLS,COMPREHENSIVENESS,0.5640928127616643
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_glob_enc_dim_0_1712079305_metric_COMPREHENSIVENESS,BERT,NO_SPECIAL_TOKENS,COMPREHENSIVENESS,0.5518049680739641
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_glob_enc_dim_0_1712079305_metric_EVAL_LOG_ODDS,BERT,ALL_TOKENS,EVAL_LOG_ODDS,-2.4370342187783973
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_glob_enc_dim_0_1712079305_metric_EVAL_LOG_ODDS,BERT,NO_CLS,EVAL_LOG_ODDS,-2.4315813093810865
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_glob_enc_dim_0_1712079305_metric_EVAL_LOG_ODDS,BERT,NO_SPECIAL_TOKENS,EVAL_LOG_ODDS,-2.414633525166253
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_glob_enc_dim_0_1712079305_metric_SUFFICIENCY,BERT,ALL_TOKENS,SUFFICIENCY,0.5320547257363796
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_glob_enc_dim_0_1712079305_metric_SUFFICIENCY,BERT,NO_CLS,SUFFICIENCY,0.5905646547824145
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_glob_enc_dim_0_1712079305_metric_SUFFICIENCY,BERT,NO_SPECIAL_TOKENS,SUFFICIENCY,0.5827008297592402
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_gradient_shap_1712042953_metric_AOPC_COMPREHENSIVENESS,BERT,ALL_TOKENS,AOPC_COMPREHENSIVENESS,0.17217342395087082
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_gradient_shap_1712042953_metric_AOPC_COMPREHENSIVENESS,BERT,NO_CLS,AOPC_COMPREHENSIVENESS,0.16646389901141323
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_gradient_shap_1712042953_metric_AOPC_COMPREHENSIVENESS,BERT,NO_SPECIAL_TOKENS,AOPC_COMPREHENSIVENESS,0.15370686458547908
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_gradient_shap_1712042953_metric_AOPC_SUFFICIENCY,BERT,ALL_TOKENS,AOPC_SUFFICIENCY,0.32807214710364735
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_gradient_shap_1712042953_metric_AOPC_SUFFICIENCY,BERT,NO_CLS,AOPC_SUFFICIENCY,0.3222426689689358
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_gradient_shap_1712042953_metric_AOPC_SUFFICIENCY,BERT,NO_SPECIAL_TOKENS,AOPC_SUFFICIENCY,0.32632585600515207
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_gradient_shap_1712042953_metric_COMPREHENSIVENESS,BERT,ALL_TOKENS,COMPREHENSIVENESS,0.27689336134493353
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_gradient_shap_1712042953_metric_COMPREHENSIVENESS,BERT,NO_CLS,COMPREHENSIVENESS,0.2717502725422382
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_gradient_shap_1712042953_metric_COMPREHENSIVENESS,BERT,NO_SPECIAL_TOKENS,COMPREHENSIVENESS,0.2611110570579767
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_gradient_shap_1712042953_metric_EVAL_LOG_ODDS,BERT,ALL_TOKENS,EVAL_LOG_ODDS,-1.2014691999583156
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_gradient_shap_1712042953_metric_EVAL_LOG_ODDS,BERT,NO_CLS,EVAL_LOG_ODDS,-1.1971753843914776
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_gradient_shap_1712042953_metric_EVAL_LOG_ODDS,BERT,NO_SPECIAL_TOKENS,EVAL_LOG_ODDS,-1.1783831936820934
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_gradient_shap_1712042953_metric_SUFFICIENCY,BERT,ALL_TOKENS,SUFFICIENCY,0.6157291722893715
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_gradient_shap_1712042953_metric_SUFFICIENCY,BERT,NO_CLS,SUFFICIENCY,0.618824731066823
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_gradient_shap_1712042953_metric_SUFFICIENCY,BERT,NO_SPECIAL_TOKENS,SUFFICIENCY,0.6101062968522311
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_input_x_gradient_1712051537_metric_AOPC_COMPREHENSIVENESS,BERT,ALL_TOKENS,AOPC_COMPREHENSIVENESS,0.18691734410077332
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_input_x_gradient_1712051537_metric_AOPC_COMPREHENSIVENESS,BERT,NO_CLS,AOPC_COMPREHENSIVENESS,0.17744407880802948
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_input_x_gradient_1712051537_metric_AOPC_COMPREHENSIVENESS,BERT,NO_SPECIAL_TOKENS,AOPC_COMPREHENSIVENESS,0.15774824471275012
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_input_x_gradient_1712051537_metric_AOPC_SUFFICIENCY,BERT,ALL_TOKENS,AOPC_SUFFICIENCY,0.3119170351500312
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_input_x_gradient_1712051537_metric_AOPC_SUFFICIENCY,BERT,NO_CLS,AOPC_SUFFICIENCY,0.3123897215326627
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_input_x_gradient_1712051537_metric_AOPC_SUFFICIENCY,BERT,NO_SPECIAL_TOKENS,AOPC_SUFFICIENCY,0.32856428968906404
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_input_x_gradient_1712051537_metric_COMPREHENSIVENESS,BERT,ALL_TOKENS,COMPREHENSIVENESS,0.33120533610880376
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_input_x_gradient_1712051537_metric_COMPREHENSIVENESS,BERT,NO_CLS,COMPREHENSIVENESS,0.3246616124808788
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_input_x_gradient_1712051537_metric_COMPREHENSIVENESS,BERT,NO_SPECIAL_TOKENS,COMPREHENSIVENESS,0.28766857194900514
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_input_x_gradient_1712051537_metric_EVAL_LOG_ODDS,BERT,ALL_TOKENS,EVAL_LOG_ODDS,-1.5731254590442987
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_input_x_gradient_1712051537_metric_EVAL_LOG_ODDS,BERT,NO_CLS,EVAL_LOG_ODDS,-1.5270638515038881
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_input_x_gradient_1712051537_metric_EVAL_LOG_ODDS,BERT,NO_SPECIAL_TOKENS,EVAL_LOG_ODDS,-1.3667534009179216
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_input_x_gradient_1712051537_metric_SUFFICIENCY,BERT,ALL_TOKENS,SUFFICIENCY,0.5700146664977074
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_input_x_gradient_1712051537_metric_SUFFICIENCY,BERT,NO_CLS,SUFFICIENCY,0.5769813776165247
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_input_x_gradient_1712051537_metric_SUFFICIENCY,BERT,NO_SPECIAL_TOKENS,SUFFICIENCY,0.6056717687994242
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_integrated_gradients_1712055445_metric_AOPC_COMPREHENSIVENESS,BERT,ALL_TOKENS,AOPC_COMPREHENSIVENESS,0.2758686650196711
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_integrated_gradients_1712055445_metric_AOPC_COMPREHENSIVENESS,BERT,NO_CLS,AOPC_COMPREHENSIVENESS,0.2689445430884758
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_integrated_gradients_1712055445_metric_AOPC_COMPREHENSIVENESS,BERT,NO_SPECIAL_TOKENS,AOPC_COMPREHENSIVENESS,0.2592991369118293
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_integrated_gradients_1712055445_metric_AOPC_SUFFICIENCY,BERT,ALL_TOKENS,AOPC_SUFFICIENCY,0.30981568520267805
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_integrated_gradients_1712055445_metric_AOPC_SUFFICIENCY,BERT,NO_CLS,AOPC_SUFFICIENCY,0.3063419118622938
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_integrated_gradients_1712055445_metric_AOPC_SUFFICIENCY,BERT,NO_SPECIAL_TOKENS,AOPC_SUFFICIENCY,0.3109260033741593
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_integrated_gradients_1712055445_metric_COMPREHENSIVENESS,BERT,ALL_TOKENS,COMPREHENSIVENESS,0.4915469750463963
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_integrated_gradients_1712055445_metric_COMPREHENSIVENESS,BERT,NO_CLS,COMPREHENSIVENESS,0.4856910196095705
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_integrated_gradients_1712055445_metric_COMPREHENSIVENESS,BERT,NO_SPECIAL_TOKENS,COMPREHENSIVENESS,0.46842472495138643
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_integrated_gradients_1712055445_metric_EVAL_LOG_ODDS,BERT,ALL_TOKENS,EVAL_LOG_ODDS,-2.0408447839847357
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_integrated_gradients_1712055445_metric_EVAL_LOG_ODDS,BERT,NO_CLS,EVAL_LOG_ODDS,-2.0410815245388947
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_integrated_gradients_1712055445_metric_EVAL_LOG_ODDS,BERT,NO_SPECIAL_TOKENS,EVAL_LOG_ODDS,-1.9877315150886716
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_integrated_gradients_1712055445_metric_SUFFICIENCY,BERT,ALL_TOKENS,SUFFICIENCY,0.5801187454313039
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_integrated_gradients_1712055445_metric_SUFFICIENCY,BERT,NO_CLS,SUFFICIENCY,0.5859290974885225
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_integrated_gradients_1712055445_metric_SUFFICIENCY,BERT,NO_SPECIAL_TOKENS,SUFFICIENCY,0.5796094019562006
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_lime_1712046908_metric_AOPC_COMPREHENSIVENESS,BERT,ALL_TOKENS,AOPC_COMPREHENSIVENESS,0.1936469638471802
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_lime_1712046908_metric_AOPC_COMPREHENSIVENESS,BERT,NO_CLS,AOPC_COMPREHENSIVENESS,0.17612364893903332
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_lime_1712046908_metric_AOPC_COMPREHENSIVENESS,BERT,NO_SPECIAL_TOKENS,AOPC_COMPREHENSIVENESS,0.14557834871858355
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_lime_1712046908_metric_AOPC_SUFFICIENCY,BERT,ALL_TOKENS,AOPC_SUFFICIENCY,0.25763473889728383
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_lime_1712046908_metric_AOPC_SUFFICIENCY,BERT,NO_CLS,AOPC_SUFFICIENCY,0.2699808893799781
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_lime_1712046908_metric_AOPC_SUFFICIENCY,BERT,NO_SPECIAL_TOKENS,AOPC_SUFFICIENCY,0.3244641744469603
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_lime_1712046908_metric_COMPREHENSIVENESS,BERT,ALL_TOKENS,COMPREHENSIVENESS,0.3307205703705549
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_lime_1712046908_metric_COMPREHENSIVENESS,BERT,NO_CLS,COMPREHENSIVENESS,0.30697566050291064
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_lime_1712046908_metric_COMPREHENSIVENESS,BERT,NO_SPECIAL_TOKENS,COMPREHENSIVENESS,0.2534084084779024
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_lime_1712046908_metric_EVAL_LOG_ODDS,BERT,ALL_TOKENS,EVAL_LOG_ODDS,-1.5148744683372497
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_lime_1712046908_metric_EVAL_LOG_ODDS,BERT,NO_CLS,EVAL_LOG_ODDS,-1.57116340893702
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_lime_1712046908_metric_EVAL_LOG_ODDS,BERT,NO_SPECIAL_TOKENS,EVAL_LOG_ODDS,-1.309459147098416
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_lime_1712046908_metric_SUFFICIENCY,BERT,ALL_TOKENS,SUFFICIENCY,0.45190609142184257
